DATE,MALMO_wind_speed,MALMO_precipitation,MALMO_temp_min,MALMO_temp_max,MALMO_temp_mean
20040910,1.7,0.0,7.8,20.3,15.0
20040911,2.3,0.0,13.2,22.0,17.5
20040912,5.1,0.06,14.1,19.2,16.3
20040913,3.9,0.0,13.9,18.4,16.1
20040914,3.2,0.0,14.2,18.4,15.7
20040915,5.8,0.0,13.3,18.1,15.0
20040916,3.4,0.0,10.6,16.3,13.1
20040917,2.0,0.0,6.2,17.9,13.3
20040918,2.2,0.45,13.0,18.3,15.5
20040919,2.2,0.08,14.4,18.7,15.7
20040920,4.0,2.08,11.4,15.2,13.1
20040921,5.8,0.23,10.5,16.2,13.2
20040922,6.3,0.0,11.4,16.0,12.9
20040923,3.0,1.2,9.1,15.5,12.2
20040924,2.0,0.0,8.7,16.1,12.1
20040925,3.4,0.1,8.5,16.6,12.8
20040926,2.7,0.08,10.5,15.9,13.1
20040927,5.4,0.0,11.8,16.5,13.8
20040928,3.5,0.06,11.3,15.2,12.8
20040929,1.1,0.01,8.6,13.4,10.3
20040930,1.2,0.0,3.8,15.3,8.8
20041001,1.2,0.0,2.1,13.6,7.7
20041002,2.7,0.24,4.3,14.9,10.0
20041003,1.7,0.0,9.2,15.7,12.5
20041004,3.5,0.0,11.6,16.2,14.2
20041005,1.1,0.44,11.5,17.7,14.5
20041006,2.4,0.0,11.4,15.8,12.9
20041007,4.1,0.0,10.5,14.3,11.8
20041008,4.0,0.12,10.6,15.5,12.1
20041009,1.0,0.0,2.8,11.9,6.8
20041010,1.1,0.0,-1.4,10.5,3.5
20041011,1.7,0.0,-1.3,10.1,3.4
20041012,3.9,0.0,0.0,10.2,4.2
20041013,4.7,0.0,3.5,11.6,8.3
20041014,3.6,0.0,6.0,10.5,8.2
20041015,2.2,0.41,7.8,10.0,8.8
20041016,2.0,1.91,8.2,9.8,8.8
20041017,1.5,2.8,8.1,10.6,9.4
20041018,4.6,0.26,7.9,9.6,8.9
20041019,2.2,0.0,7.3,12.1,9.1
20041020,4.0,0.03,1.4,11.6,7.2
20041021,4.3,0.26,8.9,14.5,11.0
20041022,4.0,0.03,9.5,12.4,11.2
20041023,4.0,1.1,11.2,12.9,12.3
20041024,2.0,0.18,12.1,13.9,12.6
20041025,3.4,0.0,11.8,15.8,13.6
20041026,3.1,0.0,9.9,13.3,11.2
20041027,0.5,0.0,1.7,11.2,4.4
20041028,4.0,0.07,0.7,9.0,6.8
20041029,2.8,0.07,7.5,10.0,8.6
20041030,2.5,0.14,7.7,9.2,8.4
20041031,1.2,0.0,5.9,9.7,7.8
20041101,1.5,0.0,7.1,11.1,9.3
20041102,1.9,0.0,3.7,11.2,6.7
20041103,3.6,0.0,5.8,10.8,8.4
20041104,1.9,0.11,8.5,10.4,9.6
20041105,5.2,0.2,6.7,10.4,8.1
20041106,3.3,0.09,5.7,10.3,7.6
20041107,1.0,0.0,1.0,8.1,3.4
20041108,0.7,0.04,-2.1,8.3,2.1
20041109,3.7,0.2,-1.4,6.9,3.9
20041110,3.3,0.0,5.8,7.7,6.6
20041111,1.1,0.0,-1.0,8.6,4.1
20041112,5.1,0.41,4.2,7.8,7.0
20041113,3.6,0.03,4.1,9.2,5.1
20041114,3.3,0.03,0.4,7.0,4.4
20041115,5.7,0.03,6.3,10.1,8.9
20041116,4.8,0.0,4.8,9.5,5.9
20041117,3.0,0.69,2.0,6.2,3.8
20041118,7.0,0.02,4.1,9.0,5.5
20041119,1.7,0.03,-4.3,4.1,-0.4
20041120,2.5,0.12,-1.8,4.3,1.4
20041121,1.6,0.53,-5.3,2.2,-2.2
20041122,5.2,1.6,-5.4,8.3,4.2
20041123,6.0,0.0,1.3,8.7,2.7
20041124,1.4,0.13,-4.4,3.0,-0.1
20041125,4.0,0.0,2.0,9.0,6.9
20041126,2.6,1.73,2.9,7.3,4.7
20041127,3.8,0.04,4.5,6.5,5.5
20041128,0.8,0.1,4.3,6.1,5.3
20041129,1.1,0.0,4.4,6.2,5.3
20041130,1.5,0.0,3.0,6.5,4.6
20041201,1.4,0.41,1.0,4.0,2.9
20041202,2.8,0.11,1.8,5.6,4.0
20041203,2.6,0.03,3.6,5.6,4.8
20041204,3.7,0.02,1.4,6.9,5.6
20041205,6.0,0.0,6.0,8.7,7.2
20041206,3.9,0.0,5.6,8.0,6.8
20041207,4.4,0.0,6.3,8.3,7.3
20041208,4.5,0.0,5.9,7.8,6.6
20041209,2.5,0.0,4.2,6.8,5.5
20041210,1.4,0.0,1.6,5.5,3.1
20041211,3.1,0.0,-0.1,6.6,4.0
20041212,2.6,0.0,3.8,5.8,5.0
20041213,0.8,0.04,5.7,7.2,6.3
20041214,3.1,0.0,0.9,6.4,3.2
20041215,4.3,0.09,1.0,6.3,5.1
20041216,3.7,0.19,1.7,6.7,4.1
20041217,4.0,0.29,3.8,6.5,5.2
20041218,5.0,0.18,1.2,4.6,2.8
20041219,3.6,0.1,-0.9,3.3,0.2
20041220,1.5,0.16,-2.5,4.1,0.0
20041221,2.4,0.0,-2.3,3.2,1.5
20041222,6.1,0.17,0.7,3.2,2.0
20041223,5.7,1.07,3.2,8.2,6.4
20041224,1.1,2.25,0.2,8.0,1.9
20041225,4.8,0.25,0.4,5.7,4.4
20041226,0.9,0.0,-1.2,4.2,0.9
20041227,1.2,0.0,-2.8,-0.2,-1.9
20041228,2.5,0.0,-2.7,0.9,0.0
20041229,0.9,0.02,-0.5,2.4,1.1
20041230,5.6,0.19,0.4,5.4,4.1
20041231,1.2,0.0,2.6,6.9,4.6
20050101,3.1,0.29,1.3,4.3,2.8
20050102,6.4,0.15,2.5,6.1,4.0
20050103,7.0,0.94,1.9,5.1,4.0
20050104,6.2,0.3,4.8,7.7,6.9
20050105,4.6,0.06,4.5,7.6,5.1
20050106,5.8,0.0,4.2,6.9,5.5
20050107,6.8,0.43,5.2,9.1,8.0
20050108,8.8,0.11,6.7,9.3,7.9
20050109,7.3,0.48,4.9,7.5,6.3
20050110,5.5,0.0,5.5,10.6,8.5
20050111,3.8,0.25,5.9,10.0,6.7
20050112,5.1,0.0,6.0,7.7,6.9
20050113,6.1,0.0,4.1,6.1,4.8
20050114,3.0,0.0,2.4,6.7,4.4
20050115,0.8,0.0,-4.6,4.0,-1.3
20050116,3.0,0.0,-0.2,4.1,2.1
20050117,3.7,0.18,1.5,4.7,3.5
20050118,3.6,0.59,3.8,5.1,4.2
20050119,2.2,0.52,-0.2,4.2,2.3
20050120,6.6,0.04,0.8,5.9,3.8
20050121,5.3,0.08,1.4,5.0,2.9
20050122,3.1,0.0,-0.5,2.8,1.3
20050123,3.0,0.05,-0.7,2.2,0.3
20050124,3.3,0.0,-4.9,-0.6,-2.9
20050125,1.9,0.0,-6.3,-1.2,-4.2
20050126,0.5,0.0,-7.8,-1.6,-5.6
20050127,0.8,0.0,-6.5,1.1,-2.0
20050128,0.6,0.0,-6.2,-0.1,-4.0
20050129,0.8,0.0,-9.9,-1.9,-4.4
20050130,3.0,0.0,-2.5,5.0,2.4
20050131,5.6,0.0,2.3,7.3,4.6
20050201,4.2,0.0,2.1,4.8,3.0
20050202,1.7,0.0,-0.2,3.8,2.1
20050203,0.7,0.0,-2.4,3.2,0.6
20050204,2.0,0.0,1.7,3.5,2.7
20050205,2.8,0.0,0.4,3.9,2.0
20050206,4.0,0.0,-2.3,0.8,-1.6
20050207,3.0,0.0,-5.8,1.2,-2.4
20050208,2.2,0.0,-5.2,0.5,-2.5
20050209,2.2,0.41,-5.7,1.6,-1.1
20050210,4.9,0.69,-1.0,4.7,3.4
20050211,3.5,0.0,1.2,4.6,2.4
20050212,4.3,2.67,-1.5,3.2,1.7
20050213,5.5,0.12,-0.2,3.4,0.5
20050214,4.8,0.06,-0.9,0.8,0.1
20050215,3.2,0.0,-3.2,1.3,-2.0
20050216,2.1,0.0,-3.5,-0.7,-1.9
20050217,1.3,0.03,-5.1,-1.2,-3.4
20050218,3.6,0.25,-4.7,1.2,0.0
20050219,2.2,0.0,0.1,1.5,0.9
20050220,0.8,0.01,0.3,2.1,0.8
20050221,2.6,0.0,-0.6,2.4,0.5
20050222,5.0,0.2,-2.1,0.7,-1.4
20050223,9.0,0.14,-3.1,0.6,-0.3
20050224,4.2,0.07,0.3,1.8,0.8
20050225,2.1,0.0,-1.3,1.0,-0.4
20050226,2.8,0.0,-4.1,0.4,-2.8
20050227,3.2,0.0,-7.7,-1.8,-5.1
20050228,2.4,0.17,-9.3,0.9,-2.4
20050301,2.7,0.43,-2.8,0.3,-1.6
20050302,5.2,0.05,-4.6,-1.5,-2.9
20050303,1.7,0.0,-9.0,-2.0,-6.5
20050304,1.1,0.0,-16.0,-0.5,-8.7
20050305,2.2,0.0,-10.5,-1.2,-5.3
20050306,2.6,0.0,-9.1,-0.6,-4.4
20050307,3.5,0.0,-2.6,3.7,0.7
20050308,2.5,0.0,0.3,5.8,2.5
20050309,2.0,0.0,-3.9,2.0,-1.2
20050310,4.3,0.27,-5.2,1.7,-0.5
20050311,4.9,0.46,0.3,3.6,1.6
20050312,2.6,0.0,-2.2,2.3,-0.1
20050313,1.8,0.14,-9.1,-0.8,-4.4
20050314,4.5,0.0,-1.2,4.5,1.3
20050315,2.9,1.22,0.6,4.5,1.7
20050316,5.5,0.5,0.6,7.8,5.9
20050317,6.0,0.03,6.6,8.6,7.6
20050318,2.2,0.79,1.1,8.3,3.7
20050319,2.2,0.0,-4.2,2.2,-1.9
20050320,0.7,0.0,-6.2,2.7,-1.3
20050321,0.8,0.0,-5.1,4.0,-0.2
20050322,2.4,0.0,-2.8,7.7,2.7
20050323,1.8,0.0,1.4,8.0,5.2
20050324,1.0,0.0,5.6,8.2,6.4
20050325,1.5,0.0,0.9,12.5,6.2
20050326,3.5,0.0,1.4,12.2,5.7
20050327,4.7,0.0,0.9,7.3,3.5
20050328,2.7,0.0,-1.4,9.0,3.9
20050329,5.3,0.0,-1.8,7.6,2.6
20050330,3.6,0.0,-1.8,7.5,2.7
20050331,1.1,0.0,-4.6,9.5,2.7
20050401,0.5,0.0,-4.7,11.5,3.8
20050402,1.6,0.0,-4.2,13.0,5.1
20050403,2.7,0.0,1.6,15.2,8.0
20050404,2.2,0.09,3.4,17.1,10.4
20050405,4.2,0.03,4.7,11.6,7.6
20050406,3.8,0.0,4.0,11.6,7.6
20050407,3.8,0.25,5.2,13.3,8.2
20050408,3.5,0.0,4.1,9.6,6.6
20050409,3.1,0.0,3.2,8.6,5.6
20050410,2.5,0.0,-2.3,8.6,4.1
20050411,4.1,0.0,4.3,15.4,9.6
20050412,3.3,0.01,4.9,14.9,9.9
20050413,1.9,0.07,7.2,12.1,9.0
20050414,2.2,0.01,7.4,15.2,11.1
20050415,2.5,0.0,9.2,19.3,13.2
20050416,3.8,0.0,4.1,17.4,11.2
20050417,5.2,0.0,6.2,17.0,11.0
20050418,5.2,0.0,5.9,15.1,9.7
20050419,3.6,0.0,1.8,12.7,6.3
20050420,2.2,0.02,-1.9,7.0,2.8
20050421,3.3,0.0,-0.3,11.0,6.2
20050422,2.0,0.0,-0.3,11.4,5.8
20050423,1.9,0.0,1.9,8.8,5.2
20050424,1.1,0.0,-3.1,11.2,5.5
20050425,4.3,0.0,-2.0,10.7,5.2
20050426,4.1,0.0,0.9,13.0,7.3
20050427,5.0,0.28,-1.4,14.5,7.6
20050428,1.0,0.0,4.9,13.3,8.8
20050429,3.5,0.0,4.1,12.0,8.0
20050430,2.0,0.01,7.8,15.4,11.7
20050501,0.8,0.0,8.3,15.2,11.3
20050502,3.9,0.81,7.4,16.0,11.5
20050503,1.6,0.01,9.5,19.4,14.3
20050504,1.7,0.0,10.3,15.7,12.4
20050505,3.2,0.18,6.4,14.3,9.8
20050506,3.6,0.12,8.3,12.5,9.8
20050507,3.2,0.0,5.7,12.8,8.6
20050508,2.5,0.0,6.7,11.8,8.8
20050509,2.3,0.0,3.1,11.8,7.6
20050510,1.1,0.36,4.6,12.3,8.1
20050511,1.5,0.03,2.5,13.7,8.7
20050512,1.3,0.0,2.0,16.1,10.3
20050513,1.1,0.0,2.0,17.7,11.4
20050514,2.3,0.0,3.0,17.9,11.0
20050515,2.2,0.0,4.1,17.5,11.0
20050516,4.0,0.0,9.0,12.0,10.3
20050517,2.2,0.0,5.0,14.1,9.9
20050518,3.6,0.0,5.3,12.3,9.0
20050519,2.8,0.0,6.2,13.9,10.0
20050520,4.9,0.12,9.0,17.0,12.5
20050521,2.7,0.21,10.2,18.0,13.1
20050522,2.0,0.0,9.1,19.5,14.6
20050523,1.6,0.05,12.5,18.8,14.6
20050524,2.2,0.03,9.2,17.5,13.2
20050525,2.4,0.0,10.8,19.4,15.2
20050526,2.8,0.0,11.6,24.0,17.9
20050527,2.0,0.0,15.4,21.9,18.3
20050528,3.1,0.0,9.3,24.8,18.6
20050529,3.8,0.0,14.3,22.2,17.4
20050530,1.5,0.92,11.4,18.5,13.3
20050531,4.7,0.36,8.7,13.6,10.5
20050601,3.9,0.03,9.7,14.0,11.8
20050602,2.2,0.44,9.2,12.8,10.5
20050603,2.3,0.84,10.7,20.2,15.3
20050604,4.6,0.09,12.9,17.9,14.6
20050605,4.5,0.0,11.9,17.8,13.7
20050606,4.2,0.41,8.9,14.2,10.6
20050607,3.0,0.22,7.8,15.0,11.1
20050608,2.5,0.0,3.9,18.3,12.6
20050609,1.5,0.24,7.0,19.3,14.5
20050610,3.7,0.0,12.1,18.3,13.9
20050611,2.7,0.52,9.8,17.3,12.0
20050612,2.2,0.34,9.0,14.2,11.4
20050613,2.6,0.74,7.3,13.6,10.8
20050614,3.4,0.0,7.0,19.5,14.3
20050615,2.2,0.0,12.3,21.9,17.2
20050616,1.3,0.0,8.3,22.0,15.6
20050617,3.0,0.4,13.8,18.8,15.4
20050618,4.8,0.0,12.5,19.2,15.9
20050619,2.1,0.0,12.7,21.9,17.1
20050620,1.4,0.0,10.0,24.1,17.7
20050621,3.2,0.11,14.1,24.9,19.3
20050622,4.5,0.0,13.9,20.7,16.9
20050623,2.0,0.0,14.8,23.9,18.8
20050624,1.1,0.0,14.4,27.2,21.2
20050625,1.7,1.14,13.2,24.7,17.4
20050626,1.6,0.0,9.5,21.4,16.8
20050627,4.5,0.0,11.9,20.9,16.4
20050628,4.3,0.0,12.7,20.6,16.4
20050629,2.7,0.0,12.8,22.7,17.8
20050630,1.4,0.0,9.0,21.6,16.1
20050701,1.7,0.0,10.3,22.0,16.8
20050702,1.1,0.0,9.8,23.6,18.0
20050703,1.9,0.0,9.3,24.9,18.2
20050704,5.6,0.0,15.6,25.4,20.3
20050705,3.1,0.11,16.4,24.3,19.1
20050706,1.0,0.72,15.8,23.6,19.3
20050707,0.8,0.0,14.9,23.4,18.8
20050708,1.0,0.0,12.5,26.4,20.6
20050709,1.3,0.0,12.9,29.8,22.2
20050710,0.9,0.12,13.8,29.6,21.5
20050711,0.5,0.0,12.9,28.8,22.4
20050712,1.1,0.0,12.8,30.6,23.2
20050713,2.7,0.0,14.6,26.5,21.2
20050714,2.1,0.0,15.9,23.6,19.4
20050715,2.2,0.2,13.6,25.8,19.5
20050716,4.2,0.0,16.0,21.2,17.9
20050717,4.2,0.0,15.0,22.5,17.9
20050718,1.5,0.0,15.5,25.3,20.0
20050719,3.0,0.15,15.0,22.4,18.6
20050720,4.1,0.86,14.8,19.5,15.8
20050721,1.7,0.16,12.4,21.2,16.5
20050722,2.9,0.0,11.6,23.0,17.4
20050723,4.0,0.0,16.3,21.3,17.9
20050724,3.0,0.0,13.5,18.2,15.4
20050725,1.3,0.26,11.6,18.8,15.4
20050726,2.3,0.0,14.2,20.3,16.8
20050727,2.3,0.0,14.2,20.7,17.0
20050728,1.9,0.0,12.1,23.6,17.9
20050729,1.7,0.25,14.6,28.6,20.6
20050730,2.2,0.85,17.0,23.4,19.2
20050731,2.9,1.65,14.4,23.1,17.7
20050801,3.8,0.46,14.6,22.5,17.5
20050802,2.1,0.0,15.2,19.5,16.6
20050803,1.4,0.68,14.9,21.3,17.5
20050804,2.8,0.13,13.9,20.3,16.6
20050805,2.5,1.38,13.4,18.9,15.6
20050806,2.8,0.0,12.7,19.2,15.7
20050807,2.0,0.0,11.4,20.3,15.2
20050808,1.3,0.0,10.3,20.9,15.8
20050809,2.2,0.0,7.5,20.7,14.6
20050810,4.3,0.15,15.2,19.4,16.8
20050811,4.0,0.11,14.7,17.7,15.6
20050812,4.2,0.0,13.1,18.7,15.5
20050813,3.4,0.27,12.3,17.7,14.4
20050814,0.4,0.0,8.6,21.0,15.4
20050815,1.0,0.0,9.1,22.8,16.6
20050816,2.5,0.0,12.4,19.2,15.9
20050817,1.5,0.0,10.5,22.4,16.4
20050818,1.3,0.0,9.1,23.9,16.6
20050819,3.0,0.0,10.9,24.7,18.4
20050820,2.0,0.0,14.4,26.9,20.8
20050821,0.9,0.0,14.8,28.5,21.5
20050822,2.6,0.0,12.6,23.7,18.3
20050823,0.9,0.0,11.4,23.6,17.8
20050824,1.1,0.0,12.8,21.8,16.6
20050825,2.1,0.93,13.1,17.7,15.4
20050826,4.0,0.0,13.3,18.6,14.9
20050827,2.5,0.0,12.3,19.0,15.3
20050828,3.2,0.0,14.6,19.8,16.8
20050829,3.5,0.0,16.0,23.3,19.4
20050830,2.5,0.0,13.3,21.0,16.6
20050831,1.9,0.0,6.0,21.6,14.4
20050901,5.3,0.0,12.1,23.1,18.0
20050902,2.2,0.0,15.2,22.8,18.7
20050903,2.5,0.0,12.2,20.8,16.3
20050904,0.8,0.0,7.5,20.9,14.5
20050905,0.8,0.0,11.9,24.2,17.1
20050906,2.2,0.0,12.8,25.5,19.3
20050907,2.4,0.0,15.6,24.9,20.5
20050908,2.3,0.0,16.0,24.5,19.8
20050909,1.0,0.53,13.6,23.1,18.2
20050910,3.0,0.0,13.4,19.9,16.0
20050911,2.9,0.0,12.2,19.0,15.4
20050912,2.6,0.0,9.7,19.4,15.1
20050913,1.1,0.0,8.6,18.5,14.1
20050914,4.4,0.01,13.2,19.7,15.6
20050915,4.6,0.08,13.1,16.9,14.6
20050916,1.5,0.0,5.1,16.2,10.1
20050917,0.8,0.0,1.5,16.3,9.1
20050918,3.1,0.06,4.7,14.0,11.4
20050919,1.7,0.0,13.7,16.0,14.5
20050920,1.1,0.0,13.9,18.4,15.1
20050921,0.4,0.0,11.5,18.0,14.0
20050922,1.2,0.0,6.7,17.9,13.0
20050923,2.9,0.0,6.5,19.7,14.4
20050924,1.2,0.0,12.3,21.8,16.4
20050925,2.6,0.0,11.5,21.3,16.2
20050926,0.9,0.0,12.2,19.6,15.8
20050927,2.2,0.54,9.2,17.2,14.3
20050928,2.1,0.14,11.3,16.2,13.0
20050929,1.3,0.43,7.1,15.3,11.5
20050930,1.5,0.0,4.9,14.9,9.7
20051001,3.4,1.3,5.4,15.5,12.2
20051002,0.7,0.0,10.4,16.2,12.3
20051003,0.7,0.0,5.0,17.0,11.2
20051004,0.5,0.0,8.9,17.3,12.3
20051005,0.4,0.0,3.1,17.6,9.1
20051006,0.8,0.0,4.1,18.0,9.8
20051007,2.5,0.0,5.4,18.8,11.8
20051008,3.3,0.0,11.6,18.0,14.5
20051009,1.5,0.0,11.2,17.3,13.1
20051010,2.2,0.0,6.4,18.7,13.7
20051011,3.5,0.0,10.0,17.7,13.8
20051012,3.0,0.0,9.7,18.2,13.3
20051013,1.6,0.0,7.6,17.4,12.2
20051014,1.3,0.0,4.6,16.6,10.3
20051015,1.2,0.0,2.2,14.2,7.1
20051016,0.6,0.0,-2.5,11.8,3.9
20051017,0.8,0.0,0.7,11.4,6.3
20051018,0.4,0.0,-1.5,11.0,3.4
20051019,1.7,0.0,-2.8,13.1,5.1
20051020,2.1,0.0,3.5,12.6,9.2
20051021,2.4,0.89,9.9,14.4,11.9
20051022,4.2,0.02,11.9,13.5,12.9
20051023,3.5,0.0,8.5,12.7,9.9
20051024,2.3,0.34,4.1,9.0,5.6
20051025,4.8,3.14,4.4,13.3,10.9
20051026,4.8,0.0,10.3,14.4,12.1
20051027,2.0,0.04,7.6,12.5,10.2
20051028,5.6,0.0,10.9,13.1,11.5
20051029,3.8,0.0,8.6,11.7,9.9
20051030,2.8,0.0,8.5,12.4,10.0
20051031,3.3,0.0,9.3,13.4,10.7
20051101,2.1,1.21,7.4,11.5,9.5
20051102,2.2,0.0,8.9,12.4,10.0
20051103,3.9,0.93,9.5,12.9,11.6
20051104,2.2,0.15,12.0,14.4,12.6
20051105,3.2,0.07,10.0,12.1,10.7
20051106,3.2,0.0,7.9,10.5,9.3
20051107,2.3,0.21,8.2,10.0,9.2
20051108,2.5,0.0,8.7,10.7,9.6
20051109,2.9,0.0,8.0,11.1,8.9
20051110,3.5,0.02,5.7,12.0,8.8
20051111,3.3,0.52,9.1,11.9,11.1
20051112,2.8,0.0,10.1,12.0,10.6
20051113,2.3,0.0,8.0,11.5,9.2
20051114,5.0,0.69,6.3,9.8,8.2
20051115,6.6,0.25,6.7,10.1,8.4
20051116,2.8,0.0,-1.1,6.8,2.2
20051117,0.7,0.0,-3.4,3.3,-1.0
20051118,0.8,0.0,-4.8,2.8,-1.2
20051119,0.6,0.0,-4.9,6.3,-0.6
20051120,0.6,0.0,-2.3,6.1,0.9
20051121,0.5,0.0,-5.0,2.0,-2.2
20051122,0.0,0.0,-5.7,3.3,-0.7
20051123,0.8,0.01,-5.4,5.7,1.7
20051124,3.9,0.04,3.6,5.3,4.6
20051125,4.9,0.36,0.3,4.6,1.2
20051126,0.8,0.0,-0.9,3.1,0.8
20051127,1.0,0.0,-3.9,3.6,-1.4
20051128,0.1,0.0,-5.7,-0.4,-3.4
20051129,2.1,0.0,-5.7,2.6,1.1
20051130,3.0,0.0,1.6,4.9,3.1
20051201,1.5,0.0,-3.5,4.4,1.0
20051202,4.7,0.0,0.9,2.7,1.9
20051203,4.6,0.0,1.5,2.4,2.1
20051204,3.3,0.0,1.8,4.3,3.6
20051205,4.1,0.78,4.3,5.8,5.3
20051206,1.2,0.0,2.4,6.5,4.9
20051207,0.6,0.15,1.4,5.0,3.1
20051208,2.3,0.05,1.6,3.9,2.6
20051209,0.6,0.0,-4.6,2.3,-2.2
20051210,2.6,0.24,-3.2,3.9,0.5
20051211,4.4,0.03,2.5,9.9,7.7
20051212,3.8,0.0,3.0,8.7,5.7
20051213,2.7,0.09,1.8,5.8,4.2
20051214,2.4,0.17,5.4,6.6,5.8
20051215,6.5,0.15,4.6,8.0,6.4
20051216,1.6,0.0,-0.9,5.2,0.7
20051217,2.2,0.01,-5.1,1.4,-1.6
20051218,2.9,0.0,-3.2,2.7,-1.3
20051219,1.2,0.24,-8.9,2.2,-1.4
20051220,2.4,0.12,1.2,4.7,2.9
20051221,2.1,0.36,0.4,3.1,1.8
20051222,4.1,0.0,3.1,6.0,4.5
20051223,2.5,0.32,3.0,5.4,4.1
20051224,4.5,0.06,3.4,7.7,5.6
20051225,3.2,0.01,0.3,4.3,2.3
20051226,2.5,1.42,-2.6,3.0,-0.6
20051227,3.8,0.32,-1.7,0.2,-0.7
20051228,4.2,0.29,-2.9,-1.2,-2.2
20051229,2.6,0.99,-2.8,-1.4,-1.9
20051230,3.0,0.0,-2.2,1.7,0.0
20051231,2.0,0.12,-2.0,0.4,-0.5
20060101,1.0,0.2,-1.3,2.7,1.8
20060102,0.0,0.0,0.9,2.4,1.3
20060103,0.5,0.0,0.5,0.9,0.7
20060104,2.5,0.01,-4.2,0.6,-1.1
20060105,5.9,0.0,0.0,1.8,0.8
20060106,5.5,0.0,-0.2,0.9,0.3
20060107,4.6,0.0,-0.8,0.8,-0.3
20060108,2.8,0.0,-3.6,0.9,-1.8
20060109,1.3,0.0,-7.5,0.4,-4.0
20060110,2.8,0.0,-5.7,1.0,-1.0
20060111,4.6,0.07,0.7,2.9,2.4
20060112,2.8,0.0,1.2,3.8,2.1
20060113,3.5,0.0,-0.8,1.5,0.2
20060114,3.0,0.0,-0.8,0.3,-0.2
20060115,3.4,0.0,-1.6,0.4,-0.8
20060116,2.6,0.0,-3.1,-0.6,-1.9
20060117,4.9,0.0,-3.6,-0.2,-1.1
20060118,4.3,0.0,-1.7,-0.2,-1.1
20060119,4.4,0.73,-3.8,-1.5,-3.1
20060120,6.5,0.78,-3.8,-2.5,-2.9
20060121,3.7,0.02,-4.6,-1.2,-3.3
20060122,0.9,0.0,-13.2,-4.0,-10.7
20060123,1.8,0.01,-15.4,-4.3,-6.8
20060124,2.4,0.0,-7.6,-1.9,-4.6
20060125,2.0,0.0,-2.9,-0.5,-1.1
20060126,1.2,0.0,-2.9,0.7,-1.6
20060127,0.3,0.0,-12.5,-1.3,-8.2
20060128,1.8,0.0,-9.5,0.5,-2.9
20060129,1.0,0.0,-6.4,-0.3,-1.6
20060130,1.8,0.0,-5.1,0.5,-2.0
20060131,3.0,0.0,-0.6,4.2,1.1
20060201,3.5,0.0,-0.8,1.6,0.6
20060202,3.1,0.0,-0.1,1.0,0.3
20060203,1.6,0.0,-2.0,1.8,-0.2
20060204,1.5,0.09,-8.8,0.6,-5.5
20060205,0.6,0.23,-9.7,-2.8,-5.6
20060206,4.3,1.82,-6.5,0.5,-1.4
20060207,3.6,0.19,0.2,4.9,2.6
20060208,3.2,0.24,-1.0,3.0,2.1
20060209,2.7,0.27,0.5,2.4,1.0
20060210,1.8,0.0,0.3,3.6,1.5
20060211,1.5,0.0,-2.6,1.3,-1.1
20060212,0.8,0.0,-5.5,1.5,-2.6
20060213,1.5,0.0,-3.3,1.7,0.1
20060214,1.8,0.0,-3.0,2.7,-0.5
20060215,5.6,0.49,-0.8,0.9,0.1
20060216,5.0,0.11,0.3,1.1,0.6
20060217,4.6,0.1,-0.5,0.5,0.0
20060218,1.8,0.0,-0.1,2.1,1.3
20060219,1.1,0.0,-1.3,3.2,1.5
20060220,1.5,0.0,0.6,2.7,1.6
20060221,4.0,0.0,0.7,2.1,1.1
20060222,2.4,0.0,-1.9,0.8,-0.8
20060223,2.8,0.0,-0.7,2.6,0.4
20060224,1.8,0.01,-1.9,1.9,-0.1
20060225,1.3,0.0,-0.9,0.4,-0.3
20060226,2.0,0.04,-4.9,1.1,-2.2
20060227,1.4,0.0,-7.9,0.0,-4.1
20060228,4.2,0.66,-2.9,0.2,-0.7
20060301,1.9,0.13,-1.0,1.7,-0.2
20060302,3.3,0.64,-1.4,2.1,0.4
20060303,2.2,0.04,-0.9,1.7,0.0
20060304,2.1,0.06,-4.9,-0.6,-3.0
20060305,2.2,0.94,-8.6,-1.3,-4.9
20060306,1.5,0.16,-13.3,-1.8,-7.3
20060307,0.9,0.0,-14.5,-1.0,-7.7
20060308,2.1,0.0,-13.1,0.0,-4.6
20060309,4.3,0.0,-6.7,1.0,-2.4
20060310,4.2,0.0,-6.1,-1.5,-4.5
20060311,3.1,0.0,-10.4,-2.1,-6.5
20060312,1.4,0.0,-10.6,-0.7,-5.7
20060313,0.6,0.0,-13.5,-0.7,-6.7
20060314,0.5,0.0,-12.8,0.3,-5.8
20060315,2.5,0.0,-2.9,1.4,-0.4
20060316,2.4,0.0,-0.8,2.1,0.3
20060317,2.2,0.0,-3.9,1.3,-1.2
20060318,1.5,0.0,-4.2,1.7,-1.6
20060319,2.3,0.0,-2.2,3.9,1.2
20060320,2.0,0.0,-5.4,0.6,-2.3
20060321,1.2,0.0,-8.1,2.8,-2.0
20060322,2.5,0.0,-5.6,3.8,0.0
20060323,2.1,0.0,-2.0,5.2,1.2
20060324,2.0,0.0,-3.0,5.3,1.3
20060325,5.5,0.0,-1.7,3.2,0.6
20060326,4.5,0.51,-0.2,1.6,1.0
20060327,2.0,0.74,1.5,10.7,7.0
20060328,3.6,0.0,6.5,10.5,8.0
20060329,3.2,0.0,3.8,8.6,6.1
20060330,3.8,0.59,0.7,7.3,4.3
